auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
;252;01/105/03;20.09.2010 15:00;30.09.2010 15:00;;;Пласт «200-летие Санкт-Петербурга»;;Бронза, штамп, Санкт-Петербург, фабрика Н.Ф.Штанге, 1903 год, диаметр 18.3 см;0;0;bronza_plast_01_105_03_1.jpg;bronza_plast_01_105_03_2.jpg;bronza_plast_01_105_03_3.jpg;bronza_plast_01_105_03_4.jpg;;;;;;;;;;;
;268;01/013/04;20.09.2010 15:00;30.09.2010 15:00;;;Пробка «Ямщик»;;Бронза, серебрение, к. XIX – н. XX века, высота 8 см;0;0;bronza_probka_yamshchik_01_013_04_1.jpg;bronza_probka_yamshchik_01_013_04_2.jpg;bronza_probka_yamshchik_01_013_04_3.jpg;bronza_probka_yamshchik_01_013_04_4.jpg;bronza_probka_yamshchik_01_013_04_5.jpg;;;;;;;;;;
;281;01/119/04;20.09.2010 15:00;30.09.2010 15:00;;;Скульптура «Аллегория взаимопомощи»;;Патинированная бронза, мрамор, Франция, к. XIX в., скульптор Луи Огюст Моро (1855-1919), высота 53 см;170000;170000;bronza_allegoriya_01_119_04_1.jpg;bronza_allegoriya_01_119_04_2.jpg;bronza_allegoriya_01_119_04_3.jpg;bronza_allegoriya_01_119_04_4.jpg;bronza_allegoriya_01_119_04_5.jpg;bronza_allegoriya_01_119_04_6.jpg;bronza_allegoriya_01_119_04_7.jpg;bronza_allegoriya_01_119_04_8.jpg;;;;;;;
;251;01/063/04;20.09.2010 15:00;30.09.2010 15:00;;;Скульптура «Балерина», Hottot Louis (1834-1905);;Шпиатр, Франция, к. XIX в., подпись L.Hottot, высота 76 см (потертости покрытия);0;0;bronza_balerina_01_063_04_5.jpg;bronza_balerina_01_063_04_4.jpg;bronza_balerina_01_063_04_3.jpg;bronza_balerina_01_063_04_2.jpg;bronza_balerina_01_063_04_1.jpg;bronza_balerina_01_063_04_6.jpg;;;;;;;;;
;270;01/013/07;20.09.2010 15:00;30.09.2010 15:00;;;Скульптура «Заяц»;;Бронза, мрамор, н. ХХ в., высота 12 см;0;0;bronza_zajac_01_013_07_1.jpg;bronza_zajac_01_013_07_2.jpg;bronza_zajac_01_013_07_3.jpg;bronza_zajac_01_013_07_4.jpg;bronza_zajac_01_013_07_5.jpg;;;;;;;;;;
;279;01/024/07;20.09.2010 15:00;30.09.2010 15:00;;;Скульптура «Танцующая девушка в костюме Арлекина»;;Бронза патинированная, мрамор, подпись: A.Titre, Франция, ст. Арт-деко, 1920-1930-е гг., клеймо: Bronze garanti Paris J.B.deposee, высота 40.5 см;0;0;bronza_Arlekin_01_024_07_1.jpg;bronza_Arlekin_01_024_07_2.jpg;bronza_Arlekin_01_024_07_3.jpg;bronza_Arlekin_01_024_07_4.jpg;bronza_Arlekin_01_024_07_5.jpg;bronza_Arlekin_01_024_07_6.jpg;bronza_Arlekin_01_024_07_7.jpg;;;;;;;;
;278;01/057/14;20.09.2010 15:00;30.09.2010 15:00;;;Фигура «Гимнастка с шарами»;;Бронза, литьё, чеканка, золочение, поделочный камень, Ch. Sr. Colinet, высота 49.5 см;0;0;bronza_gimnastka_s_sharami_01_057_14_1.jpg;bronza_gimnastka_s_sharami_01_057_14_2.jpg;bronza_gimnastka_s_sharami_01_057_14_3.jpg;bronza_gimnastka_s_sharami_01_057_14_4.jpg;bronza_gimnastka_s_sharami_01_057_14_5.jpg;bronza_gimnastka_s_sharami_01_057_14_6.jpg;bronza_gimnastka_s_sharami_01_057_14_7.jpg;bronza_gimnastka_s_sharami_01_057_14_8.jpg;;;;;;;
;262;01/024/02;20.09.2010 15:00;30.09.2010 15:00;;;Фигура «Паж»;;Чугун, литье, клеймо в овале: F.Behling, St.Petersburg (фабрика Ф. Белинга в Петербурге основана в 1860-х гг., работала до н. ХХ в.), высота 26 см;12000;12000;bronza_pag_01_024_02_1.jpg;bronza_pag_01_024_02_2.jpg;bronza_pag_01_024_02_3.jpg;bronza_pag_01_024_02_4.jpg;bronza_pag_01_024_02_5.jpg;bronza_pag_01_024_02_6.jpg;bronza_pag_01_024_02_7.jpg;bronza_pag_01_024_02_8.jpg;;;;;;;
;267;01/036/03;20.09.2010 15:00;30.09.2010 15:10;;;Фигурка «Осетр»;;Чугун, литье, Касли 1913 г., Россия, длина 17 см;7500;7500;bronza_osetr_01_036_03_1.jpg;bronza_osetr_01_036_03_2.jpg;bronza_osetr_01_036_03_3.jpg;bronza_osetr_01_036_03_4.jpg;bronza_osetr_01_036_03_5.jpg;bronza_osetr_01_036_03_6.jpg;;;;;;;;;
;271;01/043/01;20.09.2010 15:00;30.09.2010 15:00;;;Чернильница «Сфинкс»;;Бронза золочёная и патинированная, мрамор, Зап. Европа, кон. XIX в., 35х19х18 см (реставрация мрамора);0;0;bronza_Sfinks_01_043_01_1.jpg;bronza_Sfinks_01_043_01_2.jpg;bronza_Sfinks_01_043_01_3.jpg;bronza_Sfinks_01_043_01_4.jpg;bronza_Sfinks_01_043_01_5.jpg;;;;;;;;;;
;256;01/008/03;20.09.2010 15:00;30.09.2010 15:00;;;Шкатулка «Кошка у консольного столика»;;Бронза, литье, чеканка, канфарение, Европа, н. ХХ в., высота 9 см;1500;1500;bronza_shkatylka_koshka_01_008_03_1.jpg;bronza_shkatylka_koshka_01_008_03_2.jpg;bronza_shkatylka_koshka_01_008_03_3.jpg;bronza_shkatylka_koshka_01_008_03_4.jpg;bronza_shkatylka_koshka_01_008_03_5.jpg;bronza_shkatylka_koshka_01_008_03_6.jpg;;;;;;;;;
