auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
4;1001431;04/388/13;23.06.2011 15:44;23.06.2020 15:41;;;Картина «Зимний деревенский пейзаж»;;Холст, масло, Западная Европа, неизвестный художник, к. XIX в., 50х69 см (реставрация, кромки дублированы, в современной раме);0;0;7520411.jpg;8034042.jpg;;;;;;;;;;;;;
4;1001436;04/388/06;24.06.2011 15:22;24.06.2020 15:20;;;Картина «Зимний пейзаж» ;;Холст, масло, ХХ в., подпись «P. Aren», 53х68 см (заклейки холста на оборотной стороне, в современной раме);0;0;4195710.jpg;6228040.jpg;7914217.jpg;;;;;;;;;;;;
4;1001440;04/388/11;24.06.2011 16:24;24.06.2020 16:22;;;Картина «Корабли в шторм у скалистого берега» ;;Холст, масло, неизвестный художник, ХХ в., 45х58 см (в современной раме);0;0;3431224.jpg;8984673.jpg;;;;;;;;;;;;;
;34;01/033/01;16.10.2010 2:17;17.04.2011 2:17;;;Картина «Лиса и фазаны»;;Холст на картоне, масло, справа внизу подпись «G.Berger» Georges Berger (1908 – 1976 гг), 33 х 23 см.;0;0;zapadnoevro_lisa_i_fazani_01_033_01_1.jpg;zapadnoevro_lisa_i_fazani_01_033_01_2.jpg;zapadnoevro_lisa_i_fazani_01_033_01_3.jpg;;;;;;;;;;;;
;1002725;05/506/01;17.01.2013 18:24;17.01.2015 18:20;;;Картина «На берегу залива». ;;Дерево, масло, подпись и дата: «P.H Rogers,1839», 21х32,5 см (в раме с утратами) ;0;0;2854358.jpg;3471199.jpg;3183673.jpg;6216031.jpg;7700036.jpg;1660578.jpg;;;;;;;;;
5;1001486;05/500/03;04.10.2011 18:50;04.10.2020 18:47;;;Картина «Натюрморт с розами»  ;;Холст на картоне, масло, без подписи, н. ХХ в., размер 39,5х23 см (рама н. ХХ в., покрыта бронзовой краской) ;0;0;5258841.jpg;7623483.jpg;;;;;;;;;;;;;
4;1001442;04/387/01;24.06.2011 16:50;24.06.2020 16:44;;;Картина «Неаполитанские рыбаки» ;;Бумага, гуашь, Западная Европа, 1830-е гг., 37,5х58,5 см, в современной раме и паспарту под стеклом;0;0;1932219.jpg;5778189.jpg;;;;;;;;;;;;;
;1001787;03/289/01;10.02.2012 14:49;10.02.2014 14:43;;;Картина «Обнаженная у реки» Бумага;;"Пастель, без подписи, ХХ в., размер 68х47 см (в современной раме под стеклом)
";0;0;5860576.jpg;7988863.jpg;;;;;;;;;;;;;
;1002739;05/801/10;31.01.2013 17:25;31.01.2015 17:23;;;Картина «Парусники в бухте»;;"Холст, масло на картоне, к. XIX в., 49х74 см
";0;0;2553723.jpg;;;;;;;;;;;;;;
;36;01/033/03;16.10.2010 2:07;17.04.2011 2:07;;;Картина «Собаки у будки»;;Холст, масло, подпись «M.Meier 15», Зап. Европа, 1915 г., 59 х 72 см;0;0;zapadnoevro_sobaki_y_bydki_01_033_03_1.jpg;zapadnoevro_sobaki_y_bydki_01_033_03_2.jpg;zapadnoevro_sobaki_y_bydki_01_033_03_3.jpg;;;;;;;;;;;;
;1002141;05/665/06;02.06.2012 12:48;02.06.2014 12:47;;;Парные картины «Девушка и фавн», «Дама с лорнетом»;;"Картон, смешанная техника, монограмма «ЕВ, 17» начало ХХ в., 10х15 см
";0;0;4109610.jpg;8889500.jpg;6330493.jpg;;;;;;;;;;;;
