auction_number;lot_number;contract_number;date_show;date_hide;date_start;date_stop;title;short_desc;desc;price;sales_price;img;img;img;img;img;img;img;img;img;img;img;img;img;img;img
5;1001466;05/497/01;29.09.2011 18:42;29.09.2013 18:40;;;Поднос-визитница «Кувшинка» ;;Бронза, литье, чеканка, патинирование, золочение, Западная Европа,  н. ХХ в., 28х23х5 см;0;0;9916678.jpg;7248008.jpg;9698818.jpg;4015113.jpg;6087114.jpg;3789259.jpg;;;;;;;;;
;401;01/007/06;02.02.2011 13:00;03.08.2012 13:05;;;Подставка для фотографии «Девушка в плаще»;;Венская бронза, литье, чеканка, Вена, Австрия, н. ХХ в., высота 5 см ;0;0;8817585.jpg;2353711.jpg;1603005.jpg;8739919.jpg;8371136.jpg;;;;;;;;;;
;401;01/007/06;02.02.2011 12:06;02.02.2011 12:06;;;Подставка для фотографии «Девушка в плаще»;;Венская бронза, литье, чеканка, Вена, Австрия, н. ХХ в., высота 5 см ;0;0;3771918.jpg;2193633.jpg;5529020.jpg;5374234.jpg;5772333.jpg;;;;;;;;;;
;401;01/007/06;03.08.2012 15:42;02.02.2013 14:42;;;Подставка для фотографии «Девушка в плаще»;;Венская бронза, литье, чеканка, Вена, Австрия, н. ХХ в., высота 5 см ;0;0;3332288.jpe;2767106.jpe;1115451.jpe;7857392.jpe;8833754.jpe;;;;;;;;;;
;401;01/007/06;02.02.2013 17:40;04.08.2013 18:40;;;Подставка для фотографии «Девушка в плаще»;;Венская бронза, литье, чеканка, Вена, Австрия, н. ХХ в., высота 5 см ;0;0;2671084.jpe;4221502.jpe;9316743.jpe;7162676.jpe;6750194.jpe;;;;;;;;;;
;1002732;05/801/03;31.01.2013 16:31;31.01.2015 16:31;;;Скульптура «Родео»;;"Paolo Trubetzkoy. 1933 г. Бронза, литьё, патиирование. Высота 37 см
";0;0;6813527.jpg;;;;;;;;;;;;;;
;1002697;05/794/01;20.12.2012 15:36;20.12.2014 15:33;;;Скульптура «Сеттер».;;Бронза, литье, чеканка, патинирование, Франция, подпись: «P.J.Mene» (1810-1879). Высота  20,5 см. Длина 31 см  ;0;0;3120688.jpg;5852656.jpg;7957327.jpg;3374926.jpg;9455749.jpg;5672290.jpg;;;;;;;;;
;1002753;05/812/07;13.02.2013 13:22;13.02.2015 13:19;;;Скульптурная композиция «Первая любовь» ;;"Бронза, патинирование, Франция, к. XIX в., 27х22х25 см 
";0;0;1055407.jpg;9146827.jpg;7746887.jpg;6853063.jpg;5663465.jpg;7489078.jpg;;;;;;;;;
;403;01/007/05;02.02.2011 12:11;02.02.2011 12:11;;;Спичечница «Белочка»;; -  руб,  Бронза, литье, чеканка, Россия, н. ХХ в., высота 8 см  ;0;0;9433406.jpg;7815013.jpg;5830161.jpg;8845026.jpg;2439426.jpg;;;;;;;;;;
;1002123;05/649/01;11.04.2012 15:44;11.04.2014 15:41;;;Фигура «Боксёр»;; Бронза, литьё, Западная Европа, н. ХХ в., высота 6,5 см;0;0;5687862.jpg;9080936.jpg;4953446.jpg;8756227.jpg;7939233.jpg;;;;;;;;;;
;1001801;05/623/08;27.03.2012 16:53;27.03.2014 15:48;;;Фигура «Бульдог» ;;"Бронза, литьё, чеканка, патина, поделочный камень. Подпись: V.Chemin. Длина 25,5 см. Высота 11 см.
V.Chemin (1825-1901) ученик А.L.Barye, дебютировал на Парижском салоне 1875 г.
";0;0;4782559.jpg;2315334.jpg;3272669.jpg;1980449.jpg;5802075.jpg;;;;;;;;;;
;1002159;05/684/01;07.08.2012 13:29;07.08.2014 13:25;;;Фигура «Играющая кошка».;;Бронза, литьё, чеканка, патинирование, Западная Европа, к. XIX - н. ХХ в., высота 4,5 см, длина 9,5 см;0;0;6326294.jpg;5344100.jpg;7709558.jpg;1362831.jpg;4374007.jpg;;;;;;;;;;
;1002731;05/801/02;31.01.2013 16:28;31.01.2015 16:26;;;Фигура «Коломбина»;;A. Titre. Западная Европа. Бронза, литье, чеканка, патина, поделочный камень. Начало ХХ в. Высота: 40,5 см;0;0;2381523.jpg;;;;;;;;;;;;;;
5;1001761;05/500/04;07.10.2011 13:06;07.10.2013 13:01;;;Фигура «Лежащий дог» ;;Бронза, литье, чеканка, Австрия, Вена, н. ХХ в., монограмма «М.S.». Высота 10,2 см. Длина 18 см;0;0;1881445.jpg;9928296.jpg;3106813.jpg;8335861.jpg;6609172.jpg;5027900.jpg;;;;;;;;;
;1002160;05/684/02;07.08.2012 13:34;07.08.2014 13:29;;;Фигура «Полярный медведь».;;"Бронза, литьё, чеканка, серебрение, н. ХХ в., высота 6,4 см
";0;0;6984518.jpg;8804235.jpg;6324201.jpg;3026141.jpg;5119688.jpg;8746931.jpg;;;;;;;;;
;1001782;05/553/02;09.02.2012 12:25;09.02.2014 12:22;;;Фигура «Слон»;;" Бронза, литьё, мрамор, Западная Европа,  начало ХХ в., высота 8 см, длина 12 см
";0;0;9319488.jpg;3820170.jpg;3923921.jpg;8006006.jpg;3718394.jpg;1103005.jpg;;;;;;;;;
;1002752;05/812/06;13.02.2013 13:18;13.02.2015 13:16;;;Фигура «Собака и мышь»;;"Бронза, патинирование, Франция, к. XIX в., 15,5х9,2х10,5 см 
";0;0;6376141.jpg;7823373.jpg;3859840.jpg;2127079.jpg;6798809.jpg;;;;;;;;;;
;248;01/006/07;19.10.2010 2:58;20.04.2011 2:58;;;Фигура «Такса»;;Бронза, литье, чеканка, золочение, Европа, н. ХХ в., длина 12.5 см;0;0;bronza_taksa_01_006_07_1.jpg;bronza_taksa_01_006_07_2.jpg;bronza_taksa_01_006_07_3.jpg;bronza_taksa_01_006_07_4.jpg;bronza_taksa_01_006_07_5.jpg;bronza_taksa_01_006_07_6.jpg;;;;;;;;;
;266;01/036/02;23.12.2010 1:23;23.12.2011 7:08;;;Фигурка «Бык»;;Бронза, литье, чеканка, патинирование, основание - оникс, Россия (?), к. XIX - н. ХХ в., длина 11,5 см, высота 7 см (потертости патины);0;0;bronza_bik_01_036_02_1.jpg;bronza_bik_01_036_02_2.jpg;bronza_bik_01_036_02_3.jpg;bronza_bik_01_036_02_4.jpg;bronza_bik_01_036_02_5.jpg;;;;;;;;;;
;266;01/036/02;23.12.2011 11:40;23.06.2012 12:40;;;Фигурка «Бык»;;Бронза, литье, чеканка, патинирование, основание - оникс, Россия (?), к. XIX - н. ХХ в., длина 11,5 см, высота 7 см (потертости патины);0;0;bronza_bik_01_036_02_1.jpg;bronza_bik_01_036_02_2.jpg;bronza_bik_01_036_02_3.jpg;bronza_bik_01_036_02_4.jpg;bronza_bik_01_036_02_5.jpg;;;;;;;;;;
;266;01/036/02;23.06.2012 13:49;23.12.2012 12:49;;;Фигурка «Бык»;;Бронза, литье, чеканка, патинирование, основание - оникс, Россия (?), к. XIX - н. ХХ в., длина 11,5 см, высота 7 см (потертости патины);0;0;bronza_bik_01_036_02_1.jpg;bronza_bik_01_036_02_2.jpg;bronza_bik_01_036_02_3.jpg;bronza_bik_01_036_02_4.jpg;bronza_bik_01_036_02_5.jpg;;;;;;;;;;
;266;01/036/02;24.12.2012 11:28;25.06.2013 12:28;;;Фигурка «Бык»;;Бронза, литье, чеканка, патинирование, основание - оникс, Россия (?), к. XIX - н. ХХ в., длина 11,5 см, высота 7 см (потертости патины);0;0;bronza_bik_01_036_02_1.jpg;bronza_bik_01_036_02_2.jpg;bronza_bik_01_036_02_3.jpg;bronza_bik_01_036_02_4.jpg;bronza_bik_01_036_02_5.jpg;;;;;;;;;;
;258;01/009/05;19.10.2010 2:58;20.04.2011 2:58;;;Фигурка «Кошечка»;;Бронза, литье, чеканка, раскраска, фирма GESCHUTZT, Вена, Австрия, к. XIX - н. ХХ вв., высота 1.5 см, длина 3.5 см;0;0;bronza_figurka_koshechka_01_009_05_1.jpg;bronza_figurka_koshechka_01_009_05_2.jpg;bronza_figurka_koshechka_01_009_05_3.jpg;bronza_figurka_koshechka_01_009_05_4.jpg;;;;;;;;;;;
;402;01/007/02;02.02.2011 12:09;02.02.2011 12:09;;;Фигурка «Медвежонок»;;"Бронза, литье, чеканка, золочение, н. ХХ в., высота 4.5 см  

";0;0;3191833.jpg;6644099.jpg;3787437.jpg;2888690.jpg;5897195.jpg;1515545.jpg;;;;;;;;;
;402;01/007/02;02.02.2011 12:59;02.02.2011 14:22;;;Фигурка «Медвежонок»;;"Бронза, литье, чеканка, золочение, н. ХХ в., высота 4.5 см  

";450;450;3152625.jpe;3302889.jpe;8927520.jpe;5218228.jpe;7370779.jpe;3539325.jpe;;;;;;;;;
;264;01/033/05;23.12.2010 1:23;23.12.2011 7:08;;;Фигурка «Сеттер»;;Бронза, литье, чеканка, Зап. Европа, кон. ХIХ в., высота 10 см, длина 13 см;0;0;bronza_Setter_01_033_05_1.jpg;bronza_Setter_01_033_05_2.jpg;bronza_Setter_01_033_05_3.jpg;bronza_Setter_01_033_05_4.jpg;bronza_Setter_01_033_05_5.jpg;bronza_Setter_01_033_05_6.jpg;;;;;;;;;
;264;01/033/05;23.12.2011 12:00;23.12.2020 7:08;;;Фигурка «Сеттер»;;Бронза, литье, чеканка, Зап. Европа, кон. ХIХ в., высота 10 см, длина 13 см;0;0;bronza_Setter_01_033_05_1.jpg;bronza_Setter_01_033_05_2.jpg;bronza_Setter_01_033_05_3.jpg;bronza_Setter_01_033_05_4.jpg;bronza_Setter_01_033_05_5.jpg;bronza_Setter_01_033_05_6.jpg;;;;;;;;;
;1002153;05/679/03;11.07.2012 16:35;11.07.2014 16:33;;;Чернильница «Роза и бабочка»;;Бронза, золочение, Западная Европа, конец XIX - начало ХХ вв., высота 9 см ;0;0;3700652.jpg;9323834.jpg;1037605.jpg;2872008.jpg;;;;;;;;;;;
